query;name;rubrics;address;phones;whatsapp_candidate;whatsapp_confirmed;email;website;socials;rating;review_count;lat;lon;id
ремонт квартир;Abylai-Dan Engineering, строительная компания;Ремонт помещений, Строительство административных зданий, Промышленное строительство, Ландшафтный дизайн, Архитектурное проектирование;улица Лисаковская, 23/1;+77717581973 +77717470171;+77717581973;yes;;http://abylai-dan.kz;instagram:https://instagram.com/abylaidan whatsapp:https://wa.me/77717581973;5;5;43.29284;76.974884;70000001030979145_lp79f31578G23H83014GGG0Guks7nD73G6G505A8142A7C25wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013356H243HHHGJH0I487e7
ремонт квартир;Yelena design, компания по созданию дизайна интерьеров;Ремонт помещений, Дизайн интерьеров;Утепова улица, 31 блок 3;+77755514808 +77073506257;+77755514808;yes;;;whatsapp:https://wa.me/77755514808;;;43.21935;76.887;70000001094370982_lp79f31578G23H83014GGG0Guks7nD73G6G505A8146473A9wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A10133B3H244HHHGJH0I4878d
ремонт квартир;Modify, дизайн-центр;Ремонт помещений, Дизайн интерьеров, Архитектурное проектирование, Ландшафтный дизайн;проспект Жибек Жолы, 135;+77013404156;+77013404156;yes;;http://modify-interior.com/;facebook:https://facebook.com/modifyinterior vkontakte:https://vk.com/modify_interiors instagram:https://instagram.com/modify_interiors whatsapp:https://wa.me/77013404156;5;6;43.261581;76.928891;70000001052170734_lp79f31578G23H83014GGG0Guks7nD73G6G505A814427384wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013375H245HHHGJH0I4878d
ремонт квартир;Металлоцех;Ремонт помещений, Металлоконструкции для строительства, Строительство дач и коттеджей, Быстровозводимые здания, Ремонт зданий;100-я улица, 602;+77010922223 +77273078060;+77010922223;yes;;;whatsapp:https://wa.me/77010922223;;;43.401483;77.029953;9429940000974517_lp79f31578G23HA72AIGG0GGuks7nD73G6G505A814B84828wpqt54658J1A7G7G2JG599G5ekBAuv7B884AA41232H226J1HHGJ1G49733
ремонт квартир;Выездная компания по мелкому ремонту дома;Ремонт помещений, Внутренние системы отопления, водоснабжения, канализации, Электромонтажные работы;;+77712754877;+77712754877;yes;;;whatsapp:https://wa.me/77712754877;;;;;70000001095651113_lp79f31578G23H83014GGG0Guks7nD73G6G505A814775422wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A10133B4H247HHHGJH0I48778
ремонт квартир;Bogatte, проектно-строительная компания;Ремонт помещений, Дизайн интерьеров, Архитектурное проектирование;проспект Суюнбая, 66в;+77013398239;+77013398239;yes;;http://bogatte.kz;instagram:https://instagram.com/bogattearchitects whatsapp:https://wa.me/77013398239;4.8;5;43.281341;76.947375;70000001032348708_lp79f31578G23H83014GGG0Guks7nD73G6G505A814444B81wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013359H248HHHGJH0I487d5
ремонт квартир;Gemba, столярный цех;Ремонт помещений, Деревообработка, Лаки и краски, Фасадные работы, Мебельные фасады;проспект Турара Рыскулова, 65/3;+77776666624 +77273118082;+77776666624;;;;instagram:https://instagram.com/gembawood;;;43.284085;76.917349;9429940001577107_lp79f31578G23HA72AIGG0GGuks7nD73G6G505A814787418wpqt54658J1A7G7G2JG599G5ekBAuv7B884AA41233H229J1HHGJ1G49758
ремонт квартир;MaxMod;Ремонт помещений, Дизайн интерьеров, Мебель на заказ, Корпусная мебель, Мягкая мебель;проспект Аль-Фараби, 100;+77472761803;+77472761803;yes;;;instagram:https://instagram.com/maxmod.kz whatsapp:https://wa.me/77472761803;1;1;43.22166;76.936184;70000001105995841_lp79f31578G23H83014GGG0Guks7nD73G6G505A8147A9895wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013422H24AHHHGJH0I487g9
ремонт квартир;Алатау Курылыс Сервис, строительная компания;Ремонт помещений, Электромонтажные работы;проспект Достык, 105;+77010689136;+77010689136;;;http://alataukurulus.com;;;;43.225523;76.960986;70000001054935546_lp79f31578G23H83014GGG0Guks7nD73G6G505A8146A3865wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013377H24BHHHGJH0I48764
ремонт квартир;AlfaStone, производственно-торговая компания;Ремонт помещений, Отделочные материалы, Облицовочный камень, Дизайн интерьеров, Кирпич, Изделия из камня для помещений, Ландшафтный дизайн, Декоративные отделочные материалы, Фасадные материалы и конструкции, Стеновые панели, Фасадные работы;улица Черепанова, 28а;+77017118764 +77015227864;+77015227864;yes;;;whatsapp:https://wa.me/77015227864 whatsapp:https://wa.me/77017118764;1.7;8;43.208344;76.876839;70000001018919677_lp79f31578G23H83014GGG0Guks7nD73G6G505A814AA1C78wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013338H24CHHHGJH0I487g8
ремонт квартир;Adilet Remont, выездная компания по ремонту и отделке помещений;Ремонт помещений;;+77073902009;+77073902009;yes;;http://adiletremont.kz;whatsapp:https://wa.me/77073902009;5;2;;;70000001103437842_lp79f31578G23H83014GGG0Guks7nD73G6G505A814553A95wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013423H253HHHGJH0I487eB
ремонт квартир;Premium Remont, ​компания по ремонту и отделке помещений;Ремонт помещений, Ремонт зданий, Строительство дач и коттеджей, Фасадные работы;проспект Назарбаева, 36;+77779016070;+77779016070;yes;;http://premium-remont.kz;instagram:https://instagram.com/premium_remont.almaty whatsapp:https://wa.me/77779016070;5;9;43.269201;76.945261;70000001109508239_lp79f31578G23H83014GGG0Guks7nD73G6G505A814B60B34wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A101342AH254HHHGJH0I48744
ремонт квартир;Barsha.kz, компания по ремонту помещений;Ремонт помещений, Дизайн интерьеров;улица Ырысты, 46/2а;+77085734993;+77085734993;yes;;http://barsha.kz;instagram:https://instagram.com/Barsha.kz whatsapp:https://wa.me/77085734993;5;3;43.261634;76.852796;70000001090427724_lp79f31578G23H83014GGG0Guks7nD73G6G505A814252A83wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A10133B5H255HHHGJH0I48735
ремонт квартир;Mitra Stroy, компания по ремонту квартир;Ремонт помещений;улица Ауэзова, 74;+77473008125;+77473008125;yes;;http://mitrastroy.tilda.ws;whatsapp:https://wa.me/77473008125;5;6;43.326507;76.885678;70000001117169512_lp79f31578G23H83014GGG0Guks7nD73G6G505A814926C62wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013433H256HHHGJH0I487AA
ремонт квартир;ASTG, строительная фирма;Ремонт помещений, Строительство бань и саун, Строительство бассейнов и аквапарков, Строительство дач и коттеджей, Товары для бань и саун;Трудовая улица, 42;+77017135899;+77071135899;yes;;http://astg.kz;whatsapp:https://wa.me/77071135899;;;43.231907;76.825196;9429940000785757_lp79f31578G23HA72AIGG0GGuks7nD73G6G505A814995A68wpqt54658J1A7G7G2JG599G5ekBAuv7B884AA41232H237J1HHGJ1G497dd
ремонт квартир;Bauberg, компания по ремонту коммерческих помещений;Ремонт помещений, Архитектурное проектирование, Внутренние системы отопления, водоснабжения, канализации, Ремонт зданий, Дизайн интерьеров;улица Чуланова, 40;+77777500809;+77777500809;yes;;http://bauberg.kz;instagram:https://instagram.com/bauberg_pro whatsapp:https://wa.me/77777500809 telegram:https://t.me/+77777500809;5;1;43.24858;76.827422;70000001018962606_lp79f31578G23H83014GGG0Guks7nD73G6G505A814AA6571wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013337H258HHHGJH0I48777
ремонт квартир;Remont Pro, строительная компания;Ремонт помещений, Строительство административных зданий;улица Ырысты, 46/2а;+77070143232 +77002679680;+77070143232;yes;;;instagram:https://instagram.com/Remont_pro.kz whatsapp:https://wa.me/77070143232 whatsapp:https://wa.me/77002679680;;;43.261634;76.852796;70000001109754316_lp79f31578G23H83014GGG0Guks7nD73G6G505A814B85742wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013427H259HHHGJH0I4873B
ремонт квартир;Garrant Sтрой Sервис, строительно-ремонтная компания;Ремонт помещений, Электромонтажные работы, Дизайн интерьеров, Ремонт зданий, Фасадные работы;Мустафы Озтюрка улица, 11а;+77081905845;+77081905845;yes;;http://garrant.kz;facebook:https://facebook.com/garrantss whatsapp:https://wa.me/77081905845;5;2;43.23291;76.906182;70000001038265886_lp79f31578G23H83014GGG0Guks7nD73G6G505A814A36899wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013357H25AHHHGJH0I48733
ремонт квартир;Roompotolok, компания по производству и профессиональной установке натяжных потолков;Ремонт помещений, Натяжные потолки, Дизайн интерьеров;проспект Райымбека, 251/2;+77475954099;+77475954099;yes;;;instagram:https://instagram.com/room_potolok whatsapp:https://wa.me/77475954099;5;3;43.263122;76.896671;70000001117091655_lp79f31578G23H83014GGG0Guks7nD73G6G505A814919476wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013436H25BHHHGJH0I48786
ремонт квартир;InterStroy Techcom, компания;Ремонт помещений, Ремонт зданий, Мебель на заказ;Промзона улица, 45а;+77777140117 +77025131117;+77777140117;yes;;;whatsapp:https://wa.me/77777140117 whatsapp:https://wa.me/77025131117;;;43.414214;77.000137;70000001039138367_lp79f31578G23H83014GGG0Guks7nD73G6G505A814B23B47wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013358H25CHHHGJH0I4878B
ремонт квартир;Q-Studio, компания по ремонту и дизайну квартир;Ремонт помещений, Дизайн интерьеров, Архитектурное проектирование, Инжиниринговые услуги, Электромонтажные работы;проспект Сейфуллина, 531;+77085715325 +77058709459;+77058709459;yes;;http://q-studio.kz;instagram:https://instagram.com/q_studio.kz whatsapp:https://wa.me/77058709459 whatsapp:https://wa.me/77085715325;5;16;43.256105;76.932222;70000001074357088_lp79f31578G23H83014GGG0Guks7nD73G6G505A814645A19wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013399H263HHHGJH0I4878C
ремонт квартир;Tantay Group, ремонтно-строительная компания;Ремонт помещений, Ремонт зданий, Внутренние системы отопления, водоснабжения, канализации, Электромонтажные работы;улица Керуентау, 2/1;+77017830676;+77017830676;yes;;http://365-remont.kz http://365-service.kz;instagram:https://instagram.com/365_remont whatsapp:https://wa.me/77017830676;5;59;43.197891;76.840236;70000001040035840_lp79f31578G23H83014GGG0Guks7nD73G6G505A814213895wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013361H264HHHGJH0I487C7
ремонт квартир;ЕА Империя, компания;Ремонт помещений;улица Ауэзова, 82;+77787770370;+77787770370;yes;;;whatsapp:https://wa.me/77787770370;;;43.238525;76.904546;70000001066959761_lp79f31578G23H83014GGG0Guks7nD73G6G505A8148A5C87wpqt54658J1A7G7G2J0J4A6JekBAuv7B884A1013382H265HHHGJH0I487e6
